STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00014765,8/26/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",81,",,W,2400",0,",,W,",0,",,W,",272,",,W",189,",,W",,,,,44,",,W",,,,,,,,,216,"H,,S",,,,,240,",,W",250,",,W",,,,,,,76,",,W",98,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,8/27/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",224,",,W,2400",0,",,W,",0,",,W,",272,",,W",194,",,W",,,,,19,",,W",,,,,,,,,227,"H,,S",,,,,50,",,W",50,",,W",,,,,,,63,",,W",81,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,8/28/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",289,",,W",172,",,W",,,,,19,",,W",,,,,,,,,226,"H,,S",,,,,50,",,W",40,",,W",,,,,,,72,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,8/29/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,W,2400",0,",,W,",0,",,W,",211,",,W",161,",,W",,,,,47,",,W",,,,,,,,,196,"H,,S",,,,,30,",,W",50,",,W",,,,,,,94,",,W",107,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,8/30/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",267,",,W",156,",,W",,,,,32,",,W",,,,,,,,,196,"H,,S",,,,,260,",,W",240,",,W",,,,,,,63,",,W",76,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,8/31/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",267,",,W",211,",,W",,,,,37,",,W",,,,,,,,,233,"H,,S",,,,,210,",,W",240,",,W",,,,,,,63,",,W",81,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/1/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",170,",,W,2400",0,",,W,",0,",,W,",278,",,W",211,",,W",,,,,32,",,W",,,,,,,,,237,"H,,S",,,,,190,",,W",200,",,W",,,,,,,67,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/2/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",716,",,W,2400",0,",,W,",0,",,W,",244,",,W",206,",,W",,,,,28,",,W",,,,,,,,,226,"H,,S",,,,,180,",,W",180,",,W",,,,,,,81,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/3/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",23,",,W,2400",0,",,W,",0,",,W,",256,",,W",172,",,W",,,,,23,",,W",,,,,,,,,225,"H,,S",,,,,220,",,W",190,",,W",,,,,,,76,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/4/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",261,",,W",150,",,W",,,,,34,",,W",,,,,,,,,206,"H,,S",,,,,270,",,W",260,",,W",,,,,,,67,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/5/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,W,2400",0,",,W,",0,",,W,",233,",,W",133,",,W",,,,,32,",,W",,,,,,,,,193,"H,,S",,,,,20,",,W",30,",,W",,,,,,,89,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/6/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",211,",,W",100,",,W",,,,,24,",,W",,,,,,,,,156,"H,,S",,,,,310,",,W",350,",,W",,,,,,,58,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/7/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",250,",,W",94,",,W",,,,,34,",,W",,,,,,,,,165,"H,,S",,,,,270,",,W",230,",,W",,,,,,,72,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/8/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",261,",,W",122,",,W",,,,,46,",,W",,,,,,,,,206,"H,,S",,,,,330,",,W",310,",,W",,,,,,,98,",,W",139,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/9/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",200,",,W",89,",,W",,,,,27,",,W",,,,,,,,,150,"H,,S",,,,,200,",,W",200,",,W",,,,,,,76,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/10/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",5,",,W,2400",0,",,W,",0,",,W,",233,",,W",133,",,W",,,,,40,",,W",,,,,,,,,182,"H,,S",,,,,190,",,W",240,",,W",,,,,,,89,",,W",116,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/11/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",333,",,W",200,",,W",,,,,33,",,W",,,,,,,,,251,"H,,S",,,,,210,",,W",230,",,W",,,,,,,81,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/12/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",150,",,W,2400",0,",,W,",0,",,W,",289,",,W",206,",,W",,,,,46,",,W",,,,,,,,,243,"H,,S",,,,,210,",,W",210,",,W",,,,,,,98,",,W",125,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/13/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",13,",,W,2400",0,",,W,",0,",,W,",261,",,W",161,",,W",,,,,27,",,W",,,,,,,,,223,"H,,S",,,,,300,",,W",310,",,W",,,,,,,67,",,W",94,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/14/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",211,",,W",117,",,W",,,,,31,",,W",,,,,,,,,174,"H,,S",,,,,290,",,W",320,",,W",,,,,,,63,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/15/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",217,",,W",94,",,W",,,,,19,",,W",,,,,,,,,152,"H,,S",,,,,250,",,W",250,",,W",,,,,,,58,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/16/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",20,",,W,2400",0,",,W,",0,",,W,",206,",,W",94,",,W",,,,,34,",,W",,,,,,,,,154,"H,,S",,,,,350,",,W",10,",,W",,,,,,,103,",,W",134,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/17/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",172,",,W",67,",,W",,,,,43,",,W",,,,,,,,,123,"H,,S",,,,,10,",,W",10,",,W",,,,,,,89,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/18/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",217,",,W",67,",,W",,,,,25,",,W",,,,,,,,,136,"H,,S",,,,,220,",,W",170,",,W",,,,,,,54,",,W",72,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/19/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",272,",,W",94,",,W",,,,,22,",,W",,,,,,,,,167,"H,,S",,,,,220,",,W",150,",,W",,,,,,,58,",,W",72,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/20/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",250,",,W",94,",,W",,,,,21,",,W",,,,,,,,,175,"H,,S",,,,,150,",,W",150,",,W",,,,,,,67,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/21/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",239,",,W",117,",,W",,,,,39,",,W",,,,,,,,,173,"H,,S",,,,,180,",,W",190,",,W",,,,,,,98,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/22/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",69,",,W,2400",0,",,W,",0,",,W,",222,",,W",111,",,W",,,,,43,",,W",,,,,,,,,201,"H,,S",,,,,180,",,W",180,",,W",,,,,,,98,",,W",130,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/23/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",183,",,W",89,",,W",,,,,43,",,W",,,,,,,,,135,"H,,S",,,,,350,",,W",350,",,W",,,,,,,94,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/24/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",200,",,W",61,",,W",,,,,36,",,W",,,,,,,,,126,"H,,S",,,,,290,",,W",310,",,W",,,,,,,67,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/25/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",211,",,W",78,",,W",,,,,24,",,W",,,,,,,,,143,"H,,S",,,,,360,",,W",360,",,W",,,,,,,76,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/26/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",189,",,W",111,",,W",,,,,19,",,W",,,,,,,,,152,"H,,S",,,,,10,",,W",50,",,W",,,,,,,67,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/27/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",194,",,W",100,",,W",,,,,33,",,W",,,,,,,,,151,"H,,S",,,,,40,",,W",40,",,W",,,,,,,76,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/28/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",233,",,W",89,",,W",,,,,18,",,W",,,,,,,,,153,"H,,S",,,,,70,",,W",50,",,W",,,,,,,67,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/29/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",206,",,W",78,",,W",,,,,15,",,W",,,,,,,,,137,"H,,S",,,,,70,",,W",60,",,W",,,,,,,45,",,W",63,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,9/30/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",211,",,W",106,",,W",,,,,25,",,W",,,,,,,,,151,"H,,S",,,,,340,",,W",30,",,W",,,,,,,45,",,W",72,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/1/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",256,",,W",83,",,W",,,,,19,",,W",,,,,,,,,164,"H,,S",,,,,310,",,W",300,",,W",,,,,,,58,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/2/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",272,",,W",133,",,W",,,,,36,",,W",,,,,,,,,200,"H,,S",,,,,290,",,W",270,",,W",,,,,,,81,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/3/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",261,",,W",111,",,W",,,,,21,",,W",,,,,,,,,191,"H,,S",,,,,260,",,W",260,",,W",,,,,,,58,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/4/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",5,",,W,2400",0,",,W,",0,",,W,",206,",,W",111,",,W",,,,,15,",,W",,,,,,,,,153,"H,,S",,,,,360,",,W",350,",,W",,,,,,,63,",,W",81,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/5/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",58,",,W,2400",0,",,W,",0,",,W,",217,",,W",139,",,W",,,,,12,",,W",,,,,,,,,169,"H,,S",,,,,40,",,W",60,",,W",,,,,,,40,",,W",45,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/6/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",48,",,W,2400",0,",,W,",0,",,W,",161,",,W",139,",,W",,,,,26,",,W",,,,,,,,,159,"H,,S",,,,,40,",,W",90,",,W",,,,,,,54,",,W",67,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/7/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",8,",,W,2400",0,",,W,",0,",,W,",244,",,W",144,",,W",,,,,51,",,W",,,,,,,,,186,"H,,S",,,,,180,",,W",170,",,W",,,,,,,112,",,W",148,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/8/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",200,",,W",100,",,W",,,,,38,",,W",,,,,,,,,171,"H,,S",,,,,350,",,W",350,",,W",,,,,,,76,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/9/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",178,",,W",89,",,W",,,,,43,",,W",,,,,,,,,130,"H,,S",,,,,40,",,W",90,",,W",,,,,,,89,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/10/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",194,",,W",100,",,W",,,,,43,",,W",,,,,,,,,131,"H,,S",,,,,30,",,W",50,",,W",,,,,,,72,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/11/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",206,",,W",111,",,W",,,,,45,",,W",,,,,,,,,158,"H,,S",,,,,20,",,W",40,",,W",,,,,,,76,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/12/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",206,",,W",111,",,W",,,,,51,",,W",,,,,,,,,146,"H,,S",,,,,30,",,W",30,",,W",,,,,,,103,",,W",130,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/13/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",167,",,W",67,",,W",,,,,34,",,W",,,,,,,,,130,"H,,S",,,,,50,",,W",40,",,W",,,,,,,67,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/14/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",167,",,W",33,",,W",,,,,12,",,W",,,,,,,,,99,"H,,S",,,,,180,",,W",190,",,W",,,,,,,45,",,W",54,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/15/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",211,",,W",56,",,W",,,,,14,",,W",,,,,,,,,128,"H,,S",,,,,160,",,W",160,",,W",,,,,,,54,",,W",63,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/16/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",172,",,W",83,",,W",,,,,24,",,W",,,,,,,,,131,"H,,S",,,,,360,",,W",10,",,W",,,,,,,58,",,W",76,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/17/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",5,",,W,2400",0,",,W,",0,",,W,",217,",,W",111,",,W",,,,,27,",,W",,,,,,,,,158,"H,,S",,,,,210,",,W",250,",,W",,,,,,,63,",,W",76,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/18/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,W,2400",0,",,W,",0,",,W,",206,",,W",83,",,W",,,,,42,",,W",,,,,,,,,177,"H,,S",,,,,260,",,W",310,",,W",,,,,,,89,",,W",116,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/19/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,W,2400",0,",,W,",0,",,W,",183,",,W",61,",,W",,,,,22,",,W",,,,,,,,,121,"H,,S",,,,,160,",,W",180,",,W",,,,,,,63,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/20/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,W,2400",0,",,W,",0,",,W,",178,",,W",61,",,W",,,,,32,",,W",,,,,,,,,138,"H,,S",,,,,290,",,W",290,",,W",,,,,,,89,",,W",116,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/21/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",194,",,W",50,",,W",,,,,30,",,W",,,,,,,,,112,"H,,S",,,,,190,",,W",210,",,W",,,,,,,63,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/22/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,W,2400",0,",,W,",0,",,W,",217,",,W",61,",,W",,,,,28,",,W",,,,,,,,,130,"H,,S",,,,,210,",,W",200,",,W",,,,,,,81,",,W",107,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/23/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,W,2400",0,",,W,",0,",,W,",106,",,W",44,",,W",,,,,18,",,W",,,,,,,,,89,"H,,S",,,,,290,",,W",280,",,W",,,,,,,45,",,W",63,",,W",,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/24/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",128,",,W",33,",,W",,,,,45,",,W",,,,,,,,,78,"H,,S",,,,,250,",,W",250,",,W",,,,,,,94,",,W",134,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/25/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",111,",,W",0,",,W",,,,,30,",,W",,,,,,,,,65,"H,,S",,,,,310,",,W",280,",,W",,,,,,,89,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/26/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",133,",,W",-5,",,W",,,,,45,",,W",,,,,,,,,58,"H,,S",,,,,220,",,W",200,",,W",,,,,,,116,",,W",165,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/27/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,W,2400",0,",,W,",0,",,W,",144,",,W",6,",,W",,,,,34,",,W",,,,,,,,,100,"H,,S",,,,,320,",,W",320,",,W",,,,,,,89,",,W",116,",,W",,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/28/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",161,",,W",0,",,W",,,,,35,",,W",,,,,,,,,75,"H,,S",,,,,280,",,W",290,",,W",,,,,,,89,",,W",125,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/29/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",117,",,W",17,",,W",,,,,24,",,W",,,,,,,,,65,"H,,S",,,,,340,",,W",340,",,W",,,,,,,63,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/30/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,W,2400",0,",,W,",0,",,W,",144,",,W",17,",,W",,,,,7,",,W",,,,,,,,,67,"H,,S",,,,,250,",,W",260,",,W",,,,,,,58,",,W",72,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,10/31/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",23,",,W,2400",0,",,W,",0,",,W,",183,",,W",28,",,W",,,,,37,",,W",,,,,,,,,98,"H,,S",,,,,200,",,W",180,",,W",,,,,,,116,",,W",157,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,11/1/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",10,",,W,2400",0,",,W,",0,",,W,",211,",,W",156,",,W",,,,,76,",,W",,,,,,,,,183,"H,,S",,,,,210,",,W",200,",,W",,,,,,,157,",,W",233,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,11/2/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",189,",,W",111,",,W",,,,,16,",,W",,,,,,,,,147,"H,,S",,,,,150,",,W",310,",,W",,,,,,,45,",,W",63,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,11/3/2013,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,W,2400",0,",,W,",0,",,W,",122,",,W",11,",,W",,,,,47,",,W",,,,,,,,,90,"H,,S",,,,,360,",,W",360,",,W",,,,,,,94,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
